playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Two of Us on the Run,7eI7Y41wcPfqzAxqv1jogS,Lucius,Wildewoman,https://i.scdn.co/image/53fd5ff3d954109d6b251aefc202903b2cc859a5,0.441,0.283,D,-9.092,major,0.0304,0.765,0.0348,0.076,0.225,79.664,275628,4,D major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Board That Plane,7DAVyQ7G1PQPpAx0orhJN6,Honeysuckle,Honeysuckle,https://i.scdn.co/image/762e79a71a1ab6eaeb93ae5ec0b58297fc6e21b5,0.503,0.435,F,-8.761,major,0.036,0.814,0.0141,0.0998,0.341,148.905,191547,4,F major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Wildfire,7eMuquGvl8dWNWwISPOmQd,Mandolin Orange,Wildfire,https://i.scdn.co/image/c6d49e8fa1b799337efdddcc666ef1da7926811d,0.648,0.352,E,-10.11,major,0.0278,0.692,0.266,0.106,0.173,121.459,329893,4,E major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,People Change,3Ed55g8hCz1GmqRTelIPIW,Mipso,People Change,https://i.scdn.co/image/e3ab7b43ab29b212ea9078bf54b71b231c077d34,0.374,0.276,G,-14.945,major,0.0353,0.884,0.0123,0.122,0.412,80.169,212853,4,G major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,After Rain,3XzLC1TU451F0nPiJitk49,Dermot Kennedy,After Rain,https://i.scdn.co/image/045a0c9eb17f9dacd6daed9e449addf680c1492e,0.48,0.418,B,-9.622,minor,0.0312,0.505,0.00416,0.11,0.319,132.404,294e3,4,B minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Sophie,42mIYumsqOjiAdj2DZFkeF,Bear's Den,Without/Within,https://i.scdn.co/image/925928009d79a338c83ffc3d80d09aa4cd41e5b4,0.59,0.292,B,-12.826,minor,0.0325,0.772,0.00424,0.162,0.34,143.986,304494,4,B minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,The Pursuit of Happiness,2ZDM6gmgnX3sIjOmt2B9oV,Beyries,Landing,https://i.scdn.co/image/153c2b6a5036c9491b73a9ee4bb14100b17d247f,0.499,0.395,B,-8.615,minor,0.0272,0.293,0.00835,0.0963,0.349,78.266,195827,4,B minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Emmylou - Spotify Sessions,7exdcu9SmgcrZ7hW9ZdcYo,First Aid Kit,Spotify Sessions,https://i.scdn.co/image/94e896d5db72bc58a3328755b057a84bada72797,0.336,0.647,F#,-7.718,major,0.039,0.142,0.00616,0.826,0.207,94.948,304227,4,F# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Melatonin (Unplugged),1IkjoLXB9LEf3w32Wk07X3,Phoria,Melatonin (Unplugged),https://i.scdn.co/image/26df50402894049081720c50465fa11255fd703b,0.54,0.222,G#,-12.846,minor,0.0321,0.88,5.87e-4,0.346,0.28,128.871,325281,5,G# minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Heartbeats,7BzhqmRj3iOZXqMHqiifHr,José González,Imperial Recordings Best Of,https://i.scdn.co/image/f2bd77b29d3af4debee6aecddb7380a12f9a12b5,0.552,0.15,D#,-16.746,major,0.0347,0.974,0.731,0.0698,0.316,87.485,160240,4,D# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Sitting Room,61RrNbOovzQBB8lomPR4Qb,Beta Radio,Colony of Bees,https://i.scdn.co/image/2c750b72828a97bde618d3307caa3c49dd900bee,0.475,0.31,G#,-13.505,major,0.0296,0.91,0.195,0.111,0.435,142.664,249067,3,G# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Whippoorwill,1n0UUVUi4OzfjJEtuBKWfL,Darlingside,Whippoorwill,https://i.scdn.co/image/5bd8695195f05caf533589fbdbe11e05830fcee7,0.641,0.582,B,-9.085,major,0.0335,0.642,0.0393,0.0876,0.384,96.415,278848,4,B major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Tiger Striped Sky,6FOyzhp375u8DapDyQqGTh,Roo Panes,Little Giant,https://i.scdn.co/image/55e6c90a6971bce1d2838c2df728004371c44b61,0.473,0.317,D,-10.324,major,0.0318,0.944,0.0124,0.11,0.132,139.899,241720,4,D major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,All or Nothing (feat. Tall Heights),7zW1tKbxhWzuD6UDIP6GWP,Ryan Montbleau,All or Nothing / Fast Car,https://i.scdn.co/image/2bce936896370e8e28a540ddfc5d7cd599cef39d,0.381,0.163,C#,-13.972,major,0.0467,0.89,6.13e-4,0.113,0.267,80.049,267332,3,C# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Great Divide,2n0UqC7DiRhelPWPkhviUH,Ira Wolf,The Closest Thing to Home,https://i.scdn.co/image/1e1b5956ca87f30e3264855ec2834e0c4a13bb4b,0.372,0.444,F,-9.036,major,0.0295,0.82,7.28e-5,0.141,0.357,162.3,241240,4,F major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Mango Tree,7DkFhmZ98yCgGNMa8cOPsg,Angus & Julia Stone,A Book Like This,https://i.scdn.co/image/8db4dbe389138c400542841ec43c818a7fb0aa99,0.592,0.426,D,-15.107,minor,0.0305,0.832,0.0908,0.115,0.285,107.747,225667,4,D minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Brave,2rD0cCKHYENel8ydSu6niR,Freedom Fry,Brave,https://i.scdn.co/image/cac7a8828d16852f29b7637b4b02eac3ed6bae76,0.541,0.574,B,-6.981,minor,0.0362,0.657,0,0.0962,0.533,179.913,196083,4,B minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Now Go,3rvSyLvBOnLS7WIJNcDhZw,Erato,Now Go,https://i.scdn.co/image/27485c8846419aeb5af069ffa5759512e5d3e9ef,0.621,0.213,D,-13.484,minor,0.0299,0.917,0,0.0927,0.231,107.636,189680,4,D minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Re: Stacks,2LthqyP0MLhGUBICwR1535,Bon Iver,"For Emma, Forever Ago",https://i.scdn.co/image/ad034d9c04a3724c8bf4745a460eb22f06fceddf,0.676,0.0812,D,-22.846,major,0.0398,0.979,0.416,0.118,0.314,125.053,401413,4,D major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Build Me Up From Bones,1I9dSqB5XSdwOfn9M8zpRg,Sarah Jarosz,Build Me Up From Bones,https://i.scdn.co/image/dc7ace09a990c3439bbe382dac872566051a4782,0.515,0.286,F,-11.776,major,0.0378,0.862,6.9e-5,0.106,0.284,115.076,216173,4,F major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Mountain Falls for the Sea,7oRtHBBKdsl4XLQBWjWDDW,Findlay Brown,Slow Light,https://i.scdn.co/image/fad899e6f409e8df76c12fc8b5dbf7341fafe758,0.486,0.116,D#,-17.776,major,0.0315,0.915,0.0519,0.129,0.461,94.397,187411,4,D# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Middle Of My Mind,7i1pYqURiICjq6e19JZt2k,Tom Rosenthal,The Pleasant Trees (Volume 2),https://i.scdn.co/image/2374f859f6f5a90c18681706d60eb83070f094e6,0.607,0.198,D,-14.271,major,0.038,0.963,0.00425,0.107,0.381,76.702,164722,4,D major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Greenline,7JqXp5pjozFbb9l3ipXkdA,Honeysuckle,Catacombs,https://i.scdn.co/image/abd170bc6aada7f18b22fa205a42b7a0985f2d67,0.524,0.696,D#,-9.772,major,0.0339,0.555,0.00813,0.129,0.14,98.796,172387,4,D# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Waiting Around,6WQlGuh6c4jciXEyM2rVGX,Aisha Badru,Vacancy EP,https://i.scdn.co/image/e697185f407285c75a96ea53f77d6d0dbf1cf7d2,0.464,0.147,F,-15.002,major,0.0369,0.988,0.00309,0.111,0.117,144.372,152953,4,F major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Little Talks,1ulDt6ySVbMbzZCBO6hSfb,Julia Sheer,Little Talks,https://i.scdn.co/image/8074c0c0f0b51cb7db8d70bf22301c2cf832811a,0.637,0.263,F,-9.094,minor,0.0399,0.873,0,0.164,0.487,97.423,219760,4,F minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Safe,5tfFboWJhotbIPlY1aVsOD,Shook Twins,Safe,https://i.scdn.co/image/4dccdc16d8d31b20c72f73f28411b11ca43436d3,0.612,0.317,A#,-9.763,minor,0.0318,0.924,4.63e-4,0.104,0.494,78.197,225390,4,A# minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Carry You,1MwdkGVOmlOEj13DBQHPuJ,Novo Amor,Carry You,https://i.scdn.co/image/d6cd92a8c9d927cac8de3e658929320098f4381e,0.334,0.397,G,-7.993,major,0.0283,0.558,0.0781,0.126,0.0351,92.291,273107,4,G major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,"If You Need To, Keep Time On Me",7d0XkI4iJ32nxeFAHFXbLQ,Fleet Foxes,Crack-Up,https://i.scdn.co/image/ab271d811b2f755d07657a2b4b924a6ec1b13c6e,0.521,0.22,A,-10.202,major,0.0314,0.647,0.00814,0.179,0.135,104.03,210507,4,A major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Resilient,6A90L2keyWNwlH21dqM8bA,Rising Appalachia,Resilient,https://i.scdn.co/image/b017c0b679ebe9021ba4c0632e5ebe8dfcb394cb,0.756,0.281,C,-13.347,major,0.0327,0.764,0,0.111,0.194,101.957,250438,4,C major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Tell Me What You Want from Me - Acoustic,5d6oKXvKIYBF0CThg58v5a,Good Old War,Tell Me What You Want from Me (Acoustic),https://i.scdn.co/image/39b0ac445f16822449d6744e950453e7cb650f77,0.643,0.44,A,-9.538,minor,0.0241,0.447,0,0.129,0.391,100.084,215493,4,A minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Colder Heavens,15qtOgzv7mW3CQWQVgWIM6,Blanco White,Colder Heavens,https://i.scdn.co/image/3d1d7e6c7c9c8db8eabf71bf1d094987b7ad7d05,0.383,0.547,F,-9.899,minor,0.0376,0.771,0.00216,0.0913,0.282,91.899,273893,4,F minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Without A Word,6NTIKfyWCP3Nm2zWB16o88,Sara Watkins,Young In All The Wrong Ways,https://i.scdn.co/image/5109c79154ed50aa1a1b1358a5f31b757af8d6d0,0.579,0.171,B,-14.495,major,0.0303,0.901,3.08e-4,0.111,0.389,136.311,238560,4,B major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Hold On,6AtwUZAzqw6vHenJ5rCX4E,Wildwood Kin,Salt of the Earth,https://i.scdn.co/image/6ede50ecae9277e970fde137aa0e98cdc8f6b53e,0.581,0.378,B,-11.631,major,0.0269,0.714,2.14e-4,0.0916,0.268,76.028,243813,4,B major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Take Me Back,3CiZBMNMkRm8CzPD4ZLM6C,Sarah Jarosz,Undercurrent,https://i.scdn.co/image/2d5cdf2232fd9ea1052e8d1c2e36bcf9871d0582,0.445,0.199,G#,-12.253,minor,0.0319,0.919,1.34e-5,0.107,0.206,100.644,154200,4,G# minor
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Diane,0TNo6QGomZYTL9qkb1zsNq,The Strumbellas,My Father and the Hunter,https://i.scdn.co/image/f5b1d0d8cda96a9203e7884f9de183733933153d,0.599,0.195,F#,-11.527,major,0.0355,0.976,5.41e-6,0.0947,0.308,124.858,209680,4,F# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,No Peace In Quiet,1T83u9c36BtqxGjY1XGXBS,Delta Rae,A Long And Happy Life EP,https://i.scdn.co/image/f1a063c19e9ab48979c5976b0ca01198e9b2c5c8,0.35,0.34,A#,-8.841,major,0.0277,0.825,1.01e-5,0.104,0.293,75.999,199573,4,A# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Nothing Else,33ZjZqqFuGRTPjNVqO0h8o,Angus & Julia Stone,Snow,https://i.scdn.co/image/0b9e89c7afbbbef5de74da0880d56d694d21ea6c,0.707,0.302,E,-13.582,major,0.0398,0.883,0.0349,0.102,0.369,123.987,264e3,4,E major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Shame,66zVzafJU6HTogOQeeNv5y,Ciaran Lavery,Not Nearly Dark,https://i.scdn.co/image/5aa05c86e7d994c18006a6ef3e955d9549f15df5,0.619,0.299,D,-7.744,major,0.0279,0.846,4.99e-5,0.243,0.31,115.405,251960,4,D major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,To Live a Life,4K00AQLpOhGUdDfDINDfYL,First Aid Kit,Ruins,https://i.scdn.co/image/f16c37f9e432d7dc83215eaa6c755a5ddc586b30,0.329,0.236,F#,-10.827,major,0.0345,0.811,4.69e-4,0.115,0.346,177.139,192813,3,F# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Dreamer,0BDD36DWIc0nY5rqMptpSk,Isbells,Isbells,https://i.scdn.co/image/b0adc920de0b4d59d8068af5bb05e31eea856ff3,0.627,0.383,G#,-13.143,major,0.0407,0.751,0.0289,0.0984,0.421,154.028,265013,4,G# major
Afternoon Acoustic,37i9dQZF1DX4E3UdUs7fUx,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX4E3UdUs7fUx/tracks,84,N4dwwdyTr8c740nvBhrNDGGkWrr3PnIeoHbPitvOAvY9Ghp/iQsgJR6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/bc6568c96a4a6d3d1a5474ced7e708797b3fcb6c,Kathy's Song,6i6hIiqSXwfzU4B2Tbtw4S,The Secret Sisters,You Don't Own Me Anymore,https://i.scdn.co/image/cfd7e26269a66373670270799ebd61a80906295c,0.36,0.0932,A#,-19.422,major,0.0345,0.931,7.47e-4,0.0855,0.328,175.108,223587,3,A# major
